,Unnamed: 0,sub,trial_num,trial_num_within_goal,current_state,decision,got_to_goal,got_to_goal_last,goal_switch,control_regressor,RT,eligible_decisions_accuracy,retrieved_cached,planning_depth,delayed_planning,choices,worry,optimally_delayed,optimally_control_choice,optimally_delayed_last,choice_numeric,choices_numeric,choice_numeric_last,interaction_won_and_metachoice,got_to_goal_retrieved_cached,MB_decision,optimal_metacontrol_choice,over_planning,over_control,optimal_metacontrol_choice_last,points_from_choice,points_from_goal,trial_points,total_points,correct_control_action,space_hit_points,goal_points,space_hit_points_total,total_score,metacontrol_accuracy
5416,5416,sub-065.csv,-0.0508474576271186,17,start,1,1,1,1,1,-0.0737541885886619,1,1,3,1,right,66,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5417,5417,sub-065.csv,-0.0338983050847457,18,start,1,1,1,0,1,-0.2644865148485922,1,1,3,1,right,66,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5418,5418,sub-065.csv,-0.0169491525423728,19,start,1,1,1,0,1,-0.1137287653283429,1,1,3,1,right,66,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5419,5419,sub-065.csv,0.0,20,start,1,1,1,0,1,0.2701797973156389,1,1,3,1,right,66,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5420,5420,sub-065.csv,-1.0,1,images/baby.png,2,0,1,1,1,3.0753795184270363,0,0,3,0,right,66,1,1,1,0,1,0.0,0,Won_Novel,-10,1,1,0,0.0,0,0,0,69000,0.0,0,0,0,0,0
5421,5421,sub-065.csv,-0.8983050847457628,2,images/toothbrush.png,2,1,0,1,1,0.6247612676934804,1,0,3,0,left,66,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5422,5422,sub-065.csv,-0.8813559322033898,3,images/toothbrush.png,2,1,1,0,1,0.8436340138338815,1,1,3,0,left,66,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5423,5423,sub-065.csv,-0.8305084745762712,4,images/toothbrush.png,2,1,1,1,1,1.0939681881744523,1,1,3,0,left,66,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5424,5424,sub-065.csv,-0.6949152542372882,5,images/toothbrush.png,2,1,1,1,1,1.5739972458940814,1,1,3,0,left,66,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5425,5425,sub-065.csv,-0.576271186440678,6,images/toothbrush.png,2,1,1,1,1,-0.7320959306985201,1,1,3,0,left,66,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5426,5426,sub-065.csv,-0.5254237288135594,7,images/toothbrush.png,2,1,1,1,1,-0.1061385960616672,1,1,3,0,left,66,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5427,5427,sub-065.csv,-0.4915254237288136,8,images/toothbrush.png,2,1,1,1,1,-0.2148034270392084,1,1,3,0,left,66,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5428,5428,sub-065.csv,-0.4745762711864407,9,images/toothbrush.png,2,1,1,0,1,-0.3151217882105626,1,1,3,0,left,66,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5429,5429,sub-065.csv,-0.423728813559322,10,images/toothbrush.png,2,1,1,1,1,-0.5474896081375821,1,1,3,0,left,66,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5430,5430,sub-065.csv,-0.4067796610169492,11,images/toothbrush.png,2,1,1,0,1,-0.6512377774827357,1,1,3,0,left,66,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5431,5431,sub-065.csv,-0.3050847457627119,12,images/toothbrush.png,2,1,1,1,1,-0.4607664238932537,1,1,3,0,left,66,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5432,5432,sub-065.csv,-0.2372881355932203,13,images/toothbrush.png,2,1,1,1,1,-0.9215545615492542,1,1,3,0,left,66,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5433,5433,sub-065.csv,-0.2203389830508474,14,images/toothbrush.png,2,1,1,0,1,-0.9108058016435854,1,1,3,0,left,66,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5434,5434,sub-065.csv,-0.1694915254237288,15,images/toothbrush.png,2,1,1,1,1,0.7905007258158552,1,1,3,0,left,66,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5435,5435,sub-065.csv,-0.1525423728813559,16,images/toothbrush.png,2,1,1,0,1,-1.1168780974750023,1,1,3,0,left,66,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5436,5436,sub-065.csv,-0.0508474576271186,17,images/toothbrush.png,2,1,1,1,1,-1.0544040340037897,1,1,3,0,left,66,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5437,5437,sub-065.csv,-0.0338983050847457,18,images/toothbrush.png,2,1,1,0,1,-1.3903023825174294,1,1,3,0,left,66,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5438,5438,sub-065.csv,-0.0169491525423728,19,images/toothbrush.png,2,1,1,0,1,-1.2016421889876536,1,1,3,0,left,66,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5439,5439,sub-065.csv,0.0,20,images/toothbrush.png,2,1,1,0,1,-1.501480770929008,1,1,3,0,left,66,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5440,5440,sub-065.csv,-1.0,1,images/bowtie.png,3,0,1,1,1,1.28162804889154,0,0,3,0,left,66,1,1,1,0,0,0.0,0,Won_Novel,-10,1,1,0,0.0,0,0,0,69000,0.0,0,0,0,0,0
5441,5441,sub-065.csv,-0.8983050847457628,2,images/car.png,3,1,0,1,1,1.1636819187423575,0,0,3,0,left,66,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5442,5442,sub-065.csv,-0.8813559322033898,3,images/car.png,3,1,1,0,1,0.8767179567543318,0,0,3,0,left,66,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5443,5443,sub-065.csv,-0.8305084745762712,4,images/car.png,3,1,1,1,1,1.0411244087954818,0,1,3,0,left,66,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5444,5444,sub-065.csv,-0.6949152542372882,5,images/car.png,3,1,1,1,1,1.473938870971937,0,0,3,0,left,66,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5445,5445,sub-065.csv,-0.576271186440678,6,images/car.png,3,1,1,1,1,-0.0536117694486491,0,0,3,0,left,66,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5446,5446,sub-065.csv,-0.5254237288135594,7,images/car.png,3,1,1,1,1,-0.8509712657535126,0,0,3,0,left,66,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5447,5447,sub-065.csv,-0.4915254237288136,8,images/car.png,3,1,1,1,1,-1.0333865037504022,0,0,3,0,left,66,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5448,5448,sub-065.csv,-0.4745762711864407,9,images/car.png,3,1,1,0,1,-0.8563722416629115,0,0,3,0,left,66,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5449,5449,sub-065.csv,-0.423728813559322,10,images/car.png,3,1,1,1,1,-1.0555527992076628,0,0,3,0,left,66,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5450,5450,sub-065.csv,-0.4067796610169492,11,images/car.png,3,1,1,0,1,-1.1485380974378354,0,0,3,0,left,66,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5451,5451,sub-065.csv,-0.3050847457627119,12,images/car.png,3,1,1,1,1,-0.1625189294977749,0,0,3,0,left,66,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5452,5452,sub-065.csv,-0.2372881355932203,13,images/car.png,3,1,1,1,1,-1.0832311866298072,0,0,3,0,left,66,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5453,5453,sub-065.csv,-0.2203389830508474,14,images/car.png,3,1,1,0,1,-1.1177951080848836,0,0,3,0,left,66,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5454,5454,sub-065.csv,-0.1694915254237288,15,images/car.png,3,1,1,1,1,-1.2783372196147982,0,0,3,0,left,66,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5455,5455,sub-065.csv,-0.1525423728813559,16,images/car.png,3,1,1,0,1,-1.4138711288901251,0,0,3,0,left,66,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5456,5456,sub-065.csv,-0.0508474576271186,17,images/car.png,3,1,1,1,1,-1.4250351894363211,0,0,3,0,left,66,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5457,5457,sub-065.csv,-0.0338983050847457,18,images/car.png,3,1,1,0,1,-1.5573199581719936,0,0,3,0,left,66,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5458,5458,sub-065.csv,-0.0169491525423728,19,images/car.png,3,1,1,0,1,-1.3668839676000673,0,0,3,0,left,66,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5459,5459,sub-065.csv,0.0,20,images/car.png,3,1,1,0,1,-1.4007990473227725,0,0,3,0,left,66,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,69000,1.0,0,4,0,4,1
5460,5460,sub-093.csv,-1.0,1,start,1,1,0,1,1,3.661937250590217,1,0,3,1,right,49,1,1,0,0,1,0.0,0,Lost_Novel,1,1,0,0,0.0,0,400,400,63000,1.0,0,4,0,4,1
5461,5461,sub-093.csv,-0.9830508474576272,2,start,1,1,1,0,1,2.736689486866893,1,0,3,1,space,49,0,0,1,1,2,0.0,0,Lost_Novel,1,0,0,0,1.0,100,400,500,63000,1.0,1,4,1,5,0
5462,5462,sub-093.csv,-0.9661016949152542,3,start,1,0,1,0,1,1.6113560715900042,1,1,3,1,space,49,0,0,0,1,2,1.0,1,Lost_Cached,1,0,0,0,0.0,-100,0,-300,63000,,1,0,3,3,0
5463,5463,sub-093.csv,-0.8305084745762712,4,start,1,1,0,1,1,2.0292397566423173,1,1,3,1,space,49,0,0,0,1,2,1.0,-1,Won_Cached,1,0,0,0,0.0,100,400,500,63000,1.0,1,4,1,5,0
5464,5464,sub-093.csv,-0.7966101694915254,5,start,1,0,1,1,1,1.8966898924093705,1,1,3,1,space,49,0,0,0,1,2,1.0,1,Lost_Cached,1,0,0,0,0.0,-100,0,-200,63000,0.0,1,0,2,2,0
5465,5465,sub-093.csv,-0.7627118644067796,6,start,1,0,0,1,1,1.7688490176449487,1,1,3,1,space,49,0,0,0,1,2,1.0,-1,Lost_Cached,1,0,0,0,0.0,-100,0,-300,63000,,1,0,3,3,0
5466,5466,sub-093.csv,-0.6949152542372882,7,start,1,1,0,1,1,2.264748221889523,1,1,3,1,space,49,0,0,0,1,2,1.0,-1,Won_Cached,1,0,0,0,0.0,100,400,500,63000,1.0,1,4,1,5,0
5467,5467,sub-093.csv,-0.6610169491525424,8,start,1,1,1,1,1,0.7933996724490369,1,1,3,1,space,49,0,0,0,1,2,1.0,1,Won_Cached,1,0,0,0,0.0,100,400,500,63000,1.0,1,4,1,5,0
5468,5468,sub-093.csv,-0.6440677966101694,9,start,1,0,1,0,1,1.2065993519278158,1,1,3,1,space,49,0,0,0,1,2,1.0,1,Lost_Cached,1,0,0,0,0.0,-100,0,-100,63000,0.0,1,0,1,1,0
5469,5469,sub-093.csv,-0.559322033898305,10,start,1,0,0,1,1,1.4020446712111223,1,1,3,1,space,49,0,0,0,1,2,1.0,-1,Lost_Cached,1,0,0,0,0.0,-100,0,-100,63000,0.0,1,0,1,1,0
5470,5470,sub-093.csv,-0.5423728813559322,11,start,1,1,0,0,1,0.6926970792795601,1,1,3,1,space,49,0,0,0,1,2,1.0,-1,Won_Cached,1,0,0,0,0.0,100,400,500,63000,1.0,1,4,1,5,0
5471,5471,sub-093.csv,-0.5084745762711864,12,start,1,0,1,1,1,1.4925894399374928,1,1,3,1,space,49,0,0,0,1,2,1.0,1,Lost_Cached,1,0,0,0,0.0,-100,0,-200,63000,0.0,1,0,2,2,0
5472,5472,sub-093.csv,-0.3898305084745763,13,start,1,0,0,1,1,1.183719075298668,1,1,3,1,space,49,0,0,0,1,2,1.0,-1,Lost_Cached,1,0,0,0,0.0,-100,0,-200,63000,0.0,1,0,2,2,0
5473,5473,sub-093.csv,-0.3389830508474576,14,start,1,0,0,1,1,1.4346320419818086,1,1,3,1,space,49,0,0,0,1,2,1.0,-1,Lost_Cached,1,0,0,0,0.0,-100,0,-200,63000,0.0,1,0,2,2,0
5474,5474,sub-093.csv,-0.1186440677966101,15,start,1,0,0,1,1,0.7851336611723186,1,1,3,1,space,49,0,0,0,1,2,1.0,-1,Lost_Cached,1,0,0,0,0.0,-100,0,-300,63000,,1,0,3,3,0
5475,5475,sub-093.csv,-0.1016949152542373,16,start,1,1,0,0,1,1.0287261612039431,1,1,3,1,space,49,0,0,0,1,2,1.0,-1,Won_Cached,1,0,0,0,0.0,100,400,500,63000,1.0,1,4,1,5,0
5476,5476,sub-093.csv,-0.0847457627118644,17,start,1,1,1,0,1,0.0917584252395407,1,1,3,1,space,49,0,0,0,1,2,1.0,1,Won_Cached,1,0,0,0,0.0,100,400,500,63000,1.0,1,4,1,5,0
5477,5477,sub-093.csv,-0.0677966101694915,18,start,1,1,1,0,1,0.5657682512301148,1,1,3,1,space,49,0,0,0,1,2,1.0,1,Won_Cached,1,0,0,0,0.0,100,400,500,63000,1.0,1,4,1,5,0
5478,5478,sub-093.csv,-0.0338983050847457,19,start,1,0,1,1,1,0.4575514213064959,1,1,3,1,space,49,0,0,0,1,2,1.0,1,Lost_Cached,1,0,0,0,0.0,-100,0,-300,63000,,1,0,3,3,0
5479,5479,sub-093.csv,0.0,20,start,1,1,0,1,1,0.5110855899718483,1,1,3,1,space,49,0,0,0,1,2,1.0,-1,Won_Cached,1,0,0,0,0.0,100,400,500,63000,1.0,1,4,1,5,0
5480,5480,sub-093.csv,-1.0,1,images/toothbrush.png,2,1,1,1,1,2.7222292022754795,1,0,3,0,left,49,1,1,0,0,0,0.0,0,Lost_Novel,0,1,1,0,0.0,0,400,400,63000,1.0,0,4,0,4,1
5481,5481,sub-093.csv,-0.9830508474576272,2,images/toothbrush.png,2,1,1,0,1,0.7752339515580546,1,1,3,0,left,49,0,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,500,63000,1.0,0,4,1,5,1
5482,5482,sub-093.csv,-0.9661016949152542,3,images/baby.png,2,0,1,0,1,1.5689283690958904,0,0,3,0,space,49,0,0,0,1,2,0.0,0,Won_Novel,-10,0,1,0,1.0,-100,0,-300,63000,,1,0,3,3,1
5483,5483,sub-093.csv,-0.8305084745762712,4,images/toothbrush.png,2,1,0,1,1,0.3545927777344078,1,1,3,0,left,49,0,1,0,0,0,1.0,-1,Won_Cached,0,1,1,0,0.0,0,400,500,63000,1.0,0,4,1,5,1
5484,5484,sub-093.csv,-0.7966101694915254,5,images/toothbrush.png,2,0,1,1,1,0.5293921933398291,1,0,3,0,space,49,0,0,0,1,2,0.0,0,Won_Novel,0,0,1,0,1.0,-100,0,-200,63000,0.0,1,0,2,2,0
5485,5485,sub-093.csv,-0.7627118644067796,6,images/baby.png,2,0,0,1,1,1.2232164518926405,0,1,3,0,space,49,0,0,0,1,2,1.0,-1,Lost_Cached,-10,0,1,0,0.0,-100,0,-300,63000,,1,0,3,3,1
5486,5486,sub-093.csv,-0.6949152542372882,7,images/toothbrush.png,2,1,0,1,1,1.0069355000962057,1,0,3,0,left,49,0,1,0,0,0,1.0,-1,Lost_Novel,0,1,1,0,0.0,0,400,500,63000,1.0,0,4,1,5,1
5487,5487,sub-093.csv,-0.6610169491525424,8,images/toothbrush.png,2,1,1,1,1,0.4844611143346622,1,1,3,0,left,49,0,1,0,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,500,63000,1.0,0,4,1,5,1
5488,5488,sub-093.csv,-0.6440677966101694,9,images/baby.png,2,0,1,0,1,4.279394338483021,0,0,3,0,right,49,0,1,0,0,1,0.0,0,Won_Novel,-10,1,1,0,1.0,0,0,-100,63000,0.0,0,0,1,1,0
5489,5489,sub-093.csv,-0.559322033898305,10,images/baby.png,2,0,0,1,1,2.139619004712152,0,1,3,0,right,49,0,1,0,0,1,0.0,0,Lost_Cached,-10,1,1,0,1.0,0,0,-100,63000,0.0,0,0,1,1,0
5490,5490,sub-093.csv,-0.5423728813559322,11,images/toothbrush.png,2,1,0,0,1,-0.0162310131104172,1,1,3,0,left,49,0,1,0,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,500,63000,1.0,0,4,1,5,1
5491,5491,sub-093.csv,-0.5084745762711864,12,images/baby.png,2,0,1,1,1,2.2326667934305933,0,0,3,0,left,49,0,1,0,0,0,0.0,0,Won_Novel,-10,1,1,0,1.0,0,0,-200,63000,0.0,0,0,2,2,0
5492,5492,sub-093.csv,-0.3898305084745763,13,images/baby.png,2,0,0,1,1,1.3404859969629097,0,0,3,0,right,49,0,1,0,0,1,0.0,0,Won_Novel,-10,1,1,0,1.0,0,0,-200,63000,0.0,0,0,2,2,0
5493,5493,sub-093.csv,-0.3389830508474576,14,images/baby.png,2,0,0,1,1,0.9372299678878108,0,1,3,0,right,49,0,1,0,0,1,0.0,0,Lost_Cached,-10,1,1,0,1.0,0,0,-200,63000,0.0,0,0,2,2,0
5494,5494,sub-093.csv,-0.1186440677966101,15,images/baby.png,2,0,0,1,1,1.9797178868067968,0,0,3,0,space,49,0,0,0,1,2,0.0,0,Won_Novel,-10,0,1,0,1.0,-100,0,-300,63000,,1,0,3,3,1
5495,5495,sub-093.csv,-0.1016949152542373,16,images/toothbrush.png,2,1,0,0,1,0.6727403707822827,1,1,3,0,left,49,0,1,0,0,0,1.0,-1,Won_Cached,0,1,1,0,0.0,0,400,500,63000,1.0,0,4,1,5,1
5496,5496,sub-093.csv,-0.0847457627118644,17,images/toothbrush.png,2,1,1,0,1,0.0426762742804363,1,1,3,0,left,49,0,1,0,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,500,63000,1.0,0,4,1,5,1
5497,5497,sub-093.csv,-0.0677966101694915,18,images/toothbrush.png,2,1,1,0,1,-0.1674723539437488,1,1,3,0,left,49,0,1,0,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,500,63000,1.0,0,4,1,5,1
5498,5498,sub-093.csv,-0.0338983050847457,19,images/baby.png,2,0,1,1,1,1.9825175603981096,0,1,3,0,space,49,0,0,0,1,2,0.0,0,Lost_Cached,-10,0,1,0,1.0,-100,0,-300,63000,,1,0,3,3,1
5499,5499,sub-093.csv,0.0,20,images/toothbrush.png,2,1,0,1,1,-0.2128220022423383,1,1,3,0,left,49,0,1,0,0,0,1.0,-1,Won_Cached,0,1,1,0,0.0,0,400,500,63000,1.0,0,4,1,5,1
5500,5500,sub-093.csv,-1.0,1,images/car.png,3,1,1,1,1,0.3139344435958466,0,0,3,0,left,49,1,1,0,0,0,0.0,0,Lost_Novel,0,1,1,0,0.0,0,400,400,63000,1.0,0,4,0,4,1
5501,5501,sub-093.csv,-0.9830508474576272,2,images/car.png,3,1,1,0,1,-0.8344803566765893,0,1,3,0,left,49,0,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,500,63000,1.0,0,4,1,5,1
5502,5502,sub-093.csv,-0.9661016949152542,3,images/bowtie.png,3,0,1,0,1,2.142216790415931,0,0,3,0,space,49,0,0,0,1,2,0.0,0,Won_Novel,-10,0,1,0,1.0,-100,0,-300,63000,,1,0,3,3,1
5503,5503,sub-093.csv,-0.8305084745762712,4,images/car.png,3,1,0,1,1,-0.1473405878987091,0,1,3,0,left,49,0,1,0,0,0,1.0,-1,Won_Cached,0,1,1,0,0.0,0,400,500,63000,1.0,0,4,1,5,1
5504,5504,sub-093.csv,-0.7966101694915254,5,images/backpack.png,3,0,1,1,1,0.0102473164515494,0,0,3,0,left,49,0,1,0,0,0,0.0,0,Won_Novel,-10,1,1,0,1.0,0,0,-200,63000,0.0,0,0,2,2,0
5505,5505,sub-093.csv,-0.7627118644067796,6,images/bowtie.png,3,0,0,1,1,1.9363358903352976,0,1,3,0,space,49,0,0,0,1,2,0.0,0,Lost_Cached,-10,0,1,0,1.0,-100,0,-300,63000,,1,0,3,3,1
5506,5506,sub-093.csv,-0.6949152542372882,7,images/car.png,3,1,0,1,1,-0.7358459350930605,0,1,3,0,left,49,0,1,0,0,0,1.0,-1,Won_Cached,0,1,1,0,0.0,0,400,500,63000,1.0,0,4,1,5,1
5507,5507,sub-093.csv,-0.6610169491525424,8,images/car.png,3,1,1,1,1,-1.0764594840269763,0,1,3,0,left,49,0,1,0,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,500,63000,1.0,0,4,1,5,1
5508,5508,sub-093.csv,-0.6440677966101694,9,images/bowtie.png,3,0,1,0,1,2.009059312625344,0,0,3,0,right,49,0,1,0,0,1,0.0,0,Won_Novel,-10,1,1,0,1.0,0,0,-100,63000,0.0,0,0,1,1,0
5509,5509,sub-093.csv,-0.559322033898305,10,images/bowtie.png,3,0,0,1,1,0.2726953301434574,0,1,3,0,left,49,0,1,0,0,0,0.0,0,Lost_Cached,-10,1,1,0,1.0,0,0,-100,63000,0.0,0,0,1,1,0
5510,5510,sub-093.csv,-0.5423728813559322,11,images/car.png,3,1,0,0,1,-0.9654809760649268,0,0,3,0,left,49,0,1,0,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,500,63000,1.0,0,4,1,5,1
5511,5511,sub-093.csv,-0.5084745762711864,12,images/backpack.png,3,0,1,1,1,0.2424754796137017,0,0,3,0,space,49,0,0,0,1,2,0.0,0,Won_Novel,-10,0,1,0,1.0,-100,0,-200,63000,0.0,1,0,2,2,1
5512,5512,sub-093.csv,-0.3898305084745763,13,images/bowtie.png,3,0,0,1,1,-0.3863980453909386,0,1,3,0,space,49,0,0,0,1,2,1.0,-1,Lost_Cached,-10,0,1,0,0.0,-100,0,-200,63000,0.0,1,0,2,2,1
5513,5513,sub-093.csv,-0.3389830508474576,14,images/bowtie.png,3,0,0,1,1,0.0815799869924228,0,0,3,0,space,49,0,0,0,1,2,1.0,-1,Won_Novel,-10,0,1,0,0.0,-100,0,-200,63000,0.0,1,0,2,2,1
5514,5514,sub-093.csv,-0.1186440677966101,15,images/backpack.png,3,0,0,1,1,1.3460190921179986,0,0,3,0,space,49,0,0,0,1,2,1.0,-1,Won_Novel,-10,0,1,0,0.0,-100,0,-300,63000,,1,0,3,3,1
5515,5515,sub-093.csv,-0.1016949152542373,16,images/car.png,3,1,0,0,1,-0.0541394461006482,0,1,3,0,left,49,0,1,0,0,0,1.0,-1,Won_Cached,0,1,1,0,0.0,0,400,500,63000,1.0,0,4,1,5,1
5516,5516,sub-093.csv,-0.0847457627118644,17,images/car.png,3,1,1,0,1,-1.0793980697443055,0,1,3,0,left,49,0,1,0,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,500,63000,1.0,0,4,1,5,1
5517,5517,sub-093.csv,-0.0677966101694915,18,images/car.png,3,1,1,0,1,-0.7129418078881248,0,1,3,0,left,49,0,1,0,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,500,63000,1.0,0,4,1,5,1
5518,5518,sub-093.csv,-0.0338983050847457,19,images/bowtie.png,3,0,1,1,1,0.3860104202740291,0,0,3,0,space,49,0,0,0,1,2,0.0,0,Won_Novel,-10,0,1,0,1.0,-100,0,-300,63000,,1,0,3,3,1
5519,5519,sub-093.csv,0.0,20,images/car.png,3,1,0,1,1,-1.1002135700350837,0,1,3,0,left,49,0,1,0,0,0,1.0,-1,Won_Cached,0,1,1,0,0.0,0,400,500,63000,1.0,0,4,1,5,1
5520,5520,sub-002.csv,-1.0,1,start,1,1,0,1,1,3.478624363613717,1,0,3,1,right,60,1,1,0,0,1,0.0,0,Lost_Novel,1,1,0,0,0.0,0,400,400,72000,1.0,0,4,0,4,1
5521,5521,sub-002.csv,-0.9491525423728814,2,start,1,1,1,1,1,2.187308912548843,1,1,3,1,right,60,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,72000,1.0,0,4,0,4,1
5522,5522,sub-002.csv,-0.9322033898305084,3,start,1,1,1,0,1,1.7975924244204988,1,1,3,1,right,60,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,72000,1.0,0,4,0,4,1
5523,5523,sub-002.csv,-0.8983050847457628,4,start,1,1,1,1,1,1.3315741489196578,1,1,3,1,right,60,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,72000,1.0,0,4,0,4,1
5524,5524,sub-002.csv,-0.847457627118644,5,start,1,1,1,1,1,0.8053144774306931,1,1,3,1,right,60,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,72000,1.0,0,4,0,4,1
5525,5525,sub-002.csv,-0.8135593220338984,6,start,1,1,1,1,1,0.883850181381815,1,1,3,1,right,60,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,72000,1.0,0,4,0,4,1
5526,5526,sub-002.csv,-0.7288135593220338,7,start,1,1,1,1,1,0.549680885534664,1,1,3,1,right,60,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,72000,1.0,0,4,0,4,1
5527,5527,sub-002.csv,-0.6949152542372882,8,start,1,1,1,1,1,0.246781949879609,1,1,3,1,right,60,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,72000,1.0,0,4,0,4,1
