,Unnamed: 0,sub,trial_num,trial_num_within_goal,current_state,decision,got_to_goal,got_to_goal_last,goal_switch,control_regressor,RT,eligible_decisions_accuracy,retrieved_cached,planning_depth,delayed_planning,choices,worry,optimally_delayed,optimally_control_choice,optimally_delayed_last,choice_numeric,choice_numeric_last,choices_numeric,interaction_won_and_metachoice,got_to_goal_retrieved_cached,MB_decision,optimal_metacontrol_choice,optimal_metacontrol_choice_accurate,over_planning,over_control,optimal_metacontrol_choice_last,points_from_choice,points_from_goal,trial_points,total_points,correct_control_action,meta_action,switch_order,goal_reachability
15766,15766,5thisExp_2024-06-24_19h54.14.712.csv,-0.4576271186440678,7,images/bowtie.png,3,0,,1,1,0.8133273408160502,0,0,2,0,left,69,0,1,0,0,0.0,0,0,Won_Novel,-10,1,0,1,0,0.0,0,0,0,67800,0.3333333333333333,0,1,0
15767,15767,5thisExp_2024-06-24_19h54.14.712.csv,-0.423728813559322,8,images/backpack.png,3,1,0.0,1,1,0.585728993792653,1,0,2,0,right,69,0,1,0,0,1.0,1,-1,Lost_Novel,1,1,1,1,0,1.0,0,400,400,67800,1.0,0,1,0
15768,15768,5thisExp_2024-06-24_19h54.14.712.csv,-0.4067796610169492,9,images/backpack.png,3,1,1.0,0,1,-0.2595482332080097,1,1,2,0,right,69,0,1,0,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,400,67800,1.0,0,1,0
15769,15769,5thisExp_2024-06-24_19h54.14.712.csv,-0.3728813559322034,10,images/backpack.png,3,1,1.0,1,1,-0.1675905921939605,1,1,2,0,right,69,0,1,0,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,400,67800,1.0,0,1,0
15770,15770,5thisExp_2024-06-24_19h54.14.712.csv,-0.3559322033898305,11,images/backpack.png,3,1,1.0,0,1,0.2759636794975825,1,1,2,0,right,69,0,1,0,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,400,67800,1.0,0,1,0
15771,15771,5thisExp_2024-06-24_19h54.14.712.csv,-0.3389830508474576,12,images/backpack.png,3,1,1.0,0,1,-0.3603961447405862,1,1,2,0,right,69,0,1,0,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,400,67800,1.0,0,1,0
15772,15772,5thisExp_2024-06-24_19h54.14.712.csv,-0.3220338983050847,13,images/backpack.png,3,1,1.0,0,1,-0.3213078001014411,1,1,2,0,right,69,0,1,0,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,400,67800,1.0,0,1,0
15773,15773,5thisExp_2024-06-24_19h54.14.712.csv,-0.2711864406779661,14,images/backpack.png,3,1,1.0,1,1,-0.5716377631627482,1,1,2,0,right,69,0,1,0,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,400,67800,1.0,0,1,0
15774,15774,5thisExp_2024-06-24_19h54.14.712.csv,-0.2372881355932203,15,images/backpack.png,3,1,1.0,1,1,-0.696753676154057,1,1,2,0,right,69,0,1,0,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,400,67800,1.0,0,1,0
15775,15775,5thisExp_2024-06-24_19h54.14.712.csv,-0.2033898305084746,16,images/backpack.png,3,1,1.0,1,1,-0.8777914327235452,1,1,2,0,right,69,0,1,0,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,400,67800,1.0,0,1,0
15776,15776,5thisExp_2024-06-24_19h54.14.712.csv,-0.1864406779661017,17,images/backpack.png,3,1,1.0,0,1,-0.9187938620922736,1,1,2,0,right,69,0,1,0,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,400,67800,1.0,0,1,0
15777,15777,5thisExp_2024-06-24_19h54.14.712.csv,-0.1525423728813559,18,images/backpack.png,3,1,1.0,1,1,-1.0051219455807707,1,1,2,0,right,69,0,1,0,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,400,67800,1.0,0,1,0
15778,15778,5thisExp_2024-06-24_19h54.14.712.csv,-0.1186440677966101,19,images/backpack.png,3,1,1.0,1,1,-0.7648580281139458,1,1,2,0,right,69,0,1,0,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,400,67800,1.0,0,1,0
15779,15779,5thisExp_2024-06-24_19h54.14.712.csv,-0.0338983050847457,20,images/backpack.png,3,1,1.0,1,1,-0.4313984901346689,1,1,2,0,right,69,0,1,0,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,400,67800,1.0,0,1,0
15780,15780,5thisExp_2024-06-24_19h55.19.214.csv,-0.9661016949152542,1,start,1,1,,1,0,2.4658172680717074,0,0,2,0,right,66,0,0,0,0,0.0,1,0,Lost_Novel,2,0,0,0,1,0.0,0,400,500,59100,1.0,0,0,1
15781,15781,5thisExp_2024-06-24_19h55.19.214.csv,-0.8983050847457628,2,start,1,0,1.0,1,0,2.526576284959393,0,1,2,0,right,66,0,0,0,0,0.0,1,0,Lost_Cached,2,0,0,0,1,0.0,0,0,-100,59100,0.5,0,0,-1
15782,15782,5thisExp_2024-06-24_19h55.19.214.csv,-0.7627118644067796,3,start,1,0,0.0,1,0,1.6628459691347166,0,0,2,0,space,66,1,1,0,1,0.0,2,0,Won_Novel,2,1,0,0,-1,0.0,-100,0,-100,59100,0.0,1,1,1
15783,15783,5thisExp_2024-06-24_19h55.19.214.csv,-0.6440677966101694,4,start,1,1,0.0,1,0,1.673351238177753,0,1,2,0,space,66,1,1,1,1,1.0,2,-1,Won_Cached,2,1,1,0,-1,1.0,100,400,500,59100,1.0,1,1,1
15784,15784,5thisExp_2024-06-24_19h55.19.214.csv,-0.6101694915254238,5,start,1,0,1.0,1,0,1.6156187715091814,0,1,2,0,space,66,1,1,1,1,1.0,2,1,Lost_Cached,2,1,0,0,-1,1.0,-100,0,-100,59100,0.0,1,1,1
15785,15785,5thisExp_2024-06-24_19h55.19.214.csv,-0.5932203389830508,6,start,1,0,0.0,0,0,1.8184338566422416,0,0,2,0,left,66,0,0,1,0,1.0,0,-1,Won_Novel,2,0,0,0,1,1.0,0,0,0,59100,0.3333333333333333,0,1,0
15786,15786,5thisExp_2024-06-24_19h55.19.214.csv,-0.576271186440678,7,start,1,1,0.0,0,0,0.5306282510621704,0,0,2,0,space,66,1,1,0,1,0.0,2,0,Lost_Novel,2,1,1,0,-1,0.0,100,400,500,59100,1.0,1,1,1
15787,15787,5thisExp_2024-06-24_19h55.19.214.csv,-0.5423728813559322,8,start,1,1,1.0,1,0,1.1863178690872151,0,1,2,0,space,66,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,500,59100,1.0,1,1,1
15788,15788,5thisExp_2024-06-24_19h55.19.214.csv,-0.5084745762711864,9,start,1,0,1.0,1,0,0.9744464260425032,0,0,2,0,right,66,0,0,1,0,1.0,1,1,Won_Novel,2,0,0,0,1,1.0,0,0,0,59100,0.3333333333333333,0,1,0
15789,15789,5thisExp_2024-06-24_19h55.19.214.csv,-0.4745762711864407,10,start,1,1,0.0,1,0,1.2505891789545156,0,0,2,0,space,66,1,1,0,1,0.0,2,0,Lost_Novel,2,1,1,0,-1,0.0,100,400,500,59100,1.0,1,1,1
15790,15790,5thisExp_2024-06-24_19h55.19.214.csv,-0.4576271186440678,11,start,1,1,1.0,0,0,1.295384485760048,0,0,2,0,left,66,0,0,1,0,1.0,0,1,Lost_Novel,2,0,0,0,1,1.0,0,400,500,59100,1.0,0,0,1
15791,15791,5thisExp_2024-06-24_19h55.19.214.csv,-0.4406779661016949,12,start,1,1,1.0,0,0,2.0608064825106385,0,0,2,0,space,66,1,1,0,1,0.0,2,0,Lost_Novel,2,1,1,0,-1,0.0,100,400,500,59100,1.0,1,1,1
15792,15792,5thisExp_2024-06-24_19h55.19.214.csv,-0.423728813559322,13,start,1,1,1.0,0,0,0.8878089494385047,0,0,2,0,right,66,0,0,1,0,1.0,1,1,Lost_Novel,2,0,0,0,1,1.0,0,400,400,59100,1.0,0,1,0
15793,15793,5thisExp_2024-06-24_19h55.19.214.csv,-0.4067796610169492,14,start,1,1,1.0,0,0,0.8282460939815601,0,1,2,0,right,66,0,0,0,0,0.0,1,0,Won_Cached,2,0,0,0,1,0.0,0,400,400,59100,1.0,0,1,0
15794,15794,5thisExp_2024-06-24_19h55.19.214.csv,-0.288135593220339,15,start,1,1,1.0,1,0,1.4059254050690386,0,1,2,0,right,66,0,0,0,0,0.0,1,0,Won_Cached,2,0,0,0,1,0.0,0,400,500,59100,1.0,0,0,1
15795,15795,5thisExp_2024-06-24_19h55.19.214.csv,-0.2372881355932203,16,start,1,0,1.0,1,0,1.67638602816547,0,0,2,0,left,66,0,0,0,0,0.0,0,0,Won_Novel,2,0,0,0,1,0.0,0,0,-100,59100,0.5,0,0,1
15796,15796,5thisExp_2024-06-24_19h55.19.214.csv,-0.2203389830508474,17,start,1,0,0.0,0,0,0.9935109986676685,0,0,2,0,right,66,0,0,0,0,0.0,1,0,Won_Novel,2,0,0,0,1,0.0,0,0,-100,59100,0.5,0,0,1
15797,15797,5thisExp_2024-06-24_19h55.19.214.csv,-0.2033898305084746,18,start,1,1,0.0,0,0,1.2997828591719118,0,0,2,0,space,66,1,1,0,1,0.0,2,0,Lost_Novel,2,1,1,0,-1,0.0,100,400,500,59100,1.0,1,1,1
15798,15798,5thisExp_2024-06-24_19h55.19.214.csv,-0.1525423728813559,19,start,1,1,1.0,1,0,1.519447557237129,0,0,2,0,right,66,0,0,1,0,1.0,1,1,Lost_Novel,2,0,0,0,1,1.0,0,400,500,59100,1.0,0,0,1
15799,15799,5thisExp_2024-06-24_19h55.19.214.csv,-0.0338983050847457,20,start,1,0,1.0,1,0,1.7927423194058754,0,0,2,0,left,66,0,0,0,0,0.0,0,0,Won_Novel,2,0,0,0,1,0.0,0,0,-100,59100,0.5,0,0,1
15800,15800,5thisExp_2024-06-24_19h55.19.214.csv,-0.9661016949152542,1,images/toothbrush.png,2,1,,1,1,2.4734243126789663,1,0,2,1,space,66,0,0,0,1,0.0,2,0,Lost_Novel,1,0,0,0,0,0.0,100,400,500,59100,1.0,1,0,1
15801,15801,5thisExp_2024-06-24_19h55.19.214.csv,-0.8983050847457628,2,images/toothbrush.png,2,0,1.0,1,1,1.0572345842141315,1,0,2,1,left,66,0,1,0,0,1.0,0,1,Won_Novel,1,1,0,0,0,0.0,0,0,-100,59100,0.5,0,0,-1
15802,15802,5thisExp_2024-06-24_19h55.19.214.csv,-0.7627118644067796,3,images/toothbrush.png,2,0,0.0,1,1,1.0662612584504505,1,1,2,1,left,66,1,1,0,0,0.0,0,0,Lost_Cached,1,1,0,0,0,1.0,0,0,-100,59100,0.0,0,1,1
15803,15803,5thisExp_2024-06-24_19h55.19.214.csv,-0.6440677966101694,4,images/toothbrush.png,2,1,0.0,1,1,1.9426190249571,1,0,2,1,right,66,1,1,1,0,0.0,1,0,Lost_Novel,1,1,1,0,0,1.0,0,400,500,59100,1.0,0,1,1
15804,15804,5thisExp_2024-06-24_19h55.19.214.csv,-0.6101694915254238,5,images/baby.png,2,0,,1,1,1.5097059710350904,1,0,2,1,right,66,1,1,1,0,0.0,1,0,Won_Novel,0,1,0,0,0,1.0,0,0,-100,59100,0.0,0,1,1
15805,15805,5thisExp_2024-06-24_19h55.19.214.csv,-0.5932203389830508,6,images/baby.png,2,0,0.0,0,1,-0.1944346246777566,1,1,2,1,right,66,0,1,1,0,0.0,1,0,Lost_Cached,0,1,0,0,0,1.0,0,0,0,59100,0.3333333333333333,0,1,0
15806,15806,5thisExp_2024-06-24_19h55.19.214.csv,-0.576271186440678,7,images/toothbrush.png,2,1,1.0,0,1,1.325827539352373,1,1,2,1,right,66,1,1,0,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,500,59100,1.0,0,1,1
15807,15807,5thisExp_2024-06-24_19h55.19.214.csv,-0.5423728813559322,8,images/baby.png,2,1,0.0,1,1,1.5630378895997834,1,0,2,1,left,66,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,0,0,1.0,0,400,500,59100,1.0,0,1,1
15808,15808,5thisExp_2024-06-24_19h55.19.214.csv,-0.5084745762711864,9,images/toothbrush.png,2,0,1.0,1,1,0.2032673213094172,1,0,2,1,left,66,0,1,1,0,0.0,0,0,Won_Novel,1,1,0,0,0,1.0,0,0,0,59100,0.3333333333333333,0,1,0
15809,15809,5thisExp_2024-06-24_19h55.19.214.csv,-0.4745762711864407,10,images/toothbrush.png,2,1,0.0,1,1,1.9394752034172609,1,0,2,1,right,66,1,1,0,0,0.0,1,0,Lost_Novel,1,1,1,0,0,1.0,0,400,500,59100,1.0,0,1,1
15810,15810,5thisExp_2024-06-24_19h55.19.214.csv,-0.4576271186440678,11,images/baby.png,2,1,1.0,0,1,0.9548573850229718,1,0,2,1,space,66,0,0,1,1,0.0,2,0,Lost_Novel,0,0,0,0,0,1.0,100,400,500,59100,1.0,1,0,1
15811,15811,5thisExp_2024-06-24_19h55.19.214.csv,-0.4406779661016949,12,images/toothbrush.png,2,1,1.0,0,1,1.5646288132988877,1,1,2,1,right,66,1,1,0,0,0.0,1,0,Won_Cached,1,1,1,0,0,0.0,0,400,500,59100,1.0,0,1,1
15812,15812,5thisExp_2024-06-24_19h55.19.214.csv,-0.423728813559322,13,images/toothbrush.png,2,1,1.0,0,1,0.1931790667947367,1,1,2,1,right,66,0,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,59100,1.0,0,1,0
15813,15813,5thisExp_2024-06-24_19h55.19.214.csv,-0.4067796610169492,14,images/toothbrush.png,2,1,1.0,0,1,0.1366265975318251,1,1,2,1,right,66,0,1,0,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,59100,1.0,0,1,0
15814,15814,5thisExp_2024-06-24_19h55.19.214.csv,-0.288135593220339,15,images/toothbrush.png,2,1,1.0,1,1,0.4864919467505378,1,0,2,1,space,66,0,0,0,1,0.0,2,0,Lost_Novel,1,0,0,0,0,1.0,100,400,500,59100,1.0,1,0,1
15815,15815,5thisExp_2024-06-24_19h55.19.214.csv,-0.2372881355932203,16,images/baby.png,2,0,1.0,1,1,-0.1924931121154511,1,1,2,1,space,66,0,0,0,1,1.0,2,1,Lost_Cached,0,0,0,0,0,0.0,-100,0,-100,59100,0.5,1,0,1
15816,15816,5thisExp_2024-06-24_19h55.19.214.csv,-0.2203389830508474,17,images/toothbrush.png,2,0,1.0,0,1,0.1544363533044189,1,1,2,1,space,66,0,0,0,1,1.0,2,1,Lost_Cached,1,0,0,0,0,0.0,-100,0,-100,59100,0.5,1,0,1
15817,15817,5thisExp_2024-06-24_19h55.19.214.csv,-0.2033898305084746,18,images/toothbrush.png,2,1,0.0,0,1,1.328453361430041,1,0,2,1,right,66,1,1,0,0,1.0,1,-1,Lost_Novel,1,1,1,0,0,0.0,0,400,500,59100,1.0,0,1,1
15818,15818,5thisExp_2024-06-24_19h55.19.214.csv,-0.1525423728813559,19,images/toothbrush.png,2,1,1.0,1,1,0.1066996186590558,1,0,2,1,space,66,0,0,1,1,0.0,2,0,Lost_Novel,1,0,0,0,0,1.0,100,400,500,59100,1.0,1,0,1
15819,15819,5thisExp_2024-06-24_19h55.19.214.csv,-0.0338983050847457,20,images/baby.png,2,0,0.0,1,1,0.1831545430978465,1,1,2,1,space,66,0,0,0,1,1.0,2,-1,Lost_Cached,0,0,0,0,0,0.0,-100,0,-100,59100,0.5,1,0,1
15820,15820,5thisExp_2024-06-24_19h55.19.214.csv,-0.9661016949152542,1,images/backpack.png,3,1,,1,1,2.1057791419991174,1,0,2,0,right,66,0,1,0,0,0.0,1,0,Lost_Novel,1,1,1,1,0,0.0,0,400,500,59100,1.0,0,0,1
15821,15821,5thisExp_2024-06-24_19h55.19.214.csv,-0.8983050847457628,2,images/car.png,3,0,,1,1,1.413617656768781,0,0,2,0,space,66,0,0,0,1,0.0,2,0,Won_Novel,-10,0,0,1,0,1.0,-100,0,-100,59100,0.5,1,0,-1
15822,15822,5thisExp_2024-06-24_19h55.19.214.csv,-0.7627118644067796,3,images/car.png,3,0,0.0,1,1,1.6023125874915118,0,0,2,0,right,66,1,1,0,0,1.0,1,-1,Won_Novel,-10,1,0,1,0,0.0,0,0,-100,59100,0.0,0,1,1
15823,15823,5thisExp_2024-06-24_19h55.19.214.csv,-0.6440677966101694,4,images/backpack.png,3,1,1.0,1,1,-0.2210208059332311,1,1,2,0,right,66,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,500,59100,1.0,0,1,1
15824,15824,5thisExp_2024-06-24_19h55.19.214.csv,-0.6101694915254238,5,images/bowtie.png,3,0,,1,1,0.7206164225494902,0,0,2,0,right,66,1,1,1,0,0.0,1,0,Won_Novel,-10,1,0,1,0,1.0,0,0,-100,59100,0.0,0,1,1
15825,15825,5thisExp_2024-06-24_19h55.19.214.csv,-0.5932203389830508,6,images/bowtie.png,3,0,0.0,0,1,-0.4698436420443704,0,1,2,0,right,66,0,1,1,0,0.0,1,0,Lost_Cached,-10,1,0,1,0,1.0,0,0,0,59100,0.3333333333333333,0,1,0
15826,15826,5thisExp_2024-06-24_19h55.19.214.csv,-0.576271186440678,7,images/backpack.png,3,1,1.0,0,1,-0.4825621584931313,1,1,2,0,right,66,1,1,0,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,500,59100,1.0,0,1,1
15827,15827,5thisExp_2024-06-24_19h55.19.214.csv,-0.5423728813559322,8,images/backpack.png,3,1,1.0,1,1,0.6139416223789702,1,1,2,0,right,66,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,500,59100,1.0,0,1,1
15828,15828,5thisExp_2024-06-24_19h55.19.214.csv,-0.5084745762711864,9,images/car.png,3,0,0.0,1,1,-0.8500349360970898,0,0,2,0,left,66,0,1,1,0,0.0,0,0,Won_Novel,-10,1,0,1,0,1.0,0,0,0,59100,0.3333333333333333,0,1,0
15829,15829,5thisExp_2024-06-24_19h55.19.214.csv,-0.4745762711864407,10,images/backpack.png,3,1,1.0,1,1,-0.5010403230311937,1,1,2,0,right,66,1,1,0,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,500,59100,1.0,0,1,1
15830,15830,5thisExp_2024-06-24_19h55.19.214.csv,-0.4576271186440678,11,images/backpack.png,3,1,1.0,0,1,0.171766042854438,1,1,2,0,right,66,0,1,1,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,500,59100,1.0,0,0,1
15831,15831,5thisExp_2024-06-24_19h55.19.214.csv,-0.4406779661016949,12,images/backpack.png,3,1,1.0,0,1,-0.5923972774598022,1,1,2,0,right,66,1,1,0,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,500,59100,1.0,0,1,1
15832,15832,5thisExp_2024-06-24_19h55.19.214.csv,-0.423728813559322,13,images/backpack.png,3,1,1.0,0,1,-0.8780320197570647,1,1,2,0,right,66,0,1,1,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,400,59100,1.0,0,1,0
15833,15833,5thisExp_2024-06-24_19h55.19.214.csv,-0.4067796610169492,14,images/backpack.png,3,1,1.0,0,1,-0.8400243764207053,1,1,2,0,right,66,0,1,0,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,400,59100,1.0,0,1,0
15834,15834,5thisExp_2024-06-24_19h55.19.214.csv,-0.288135593220339,15,images/backpack.png,3,1,1.0,1,1,0.5599014614125832,1,1,2,0,right,66,0,1,0,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,500,59100,1.0,0,0,1
15835,15835,5thisExp_2024-06-24_19h55.19.214.csv,-0.2372881355932203,16,images/bowtie.png,3,0,0.0,1,1,1.1652111857726,0,1,2,0,right,66,0,1,0,0,0.0,1,0,Lost_Cached,-10,1,0,1,0,1.0,0,0,-100,59100,0.5,0,0,1
15836,15836,5thisExp_2024-06-24_19h55.19.214.csv,-0.2203389830508474,17,images/car.png,3,0,0.0,0,1,0.9714226493121546,0,0,2,0,right,66,0,1,0,0,0.0,1,0,Won_Novel,-10,1,0,1,0,1.0,0,0,-100,59100,0.5,0,0,1
15837,15837,5thisExp_2024-06-24_19h55.19.214.csv,-0.2033898305084746,18,images/backpack.png,3,1,1.0,0,1,-0.7663632428912044,1,1,2,0,right,66,1,1,0,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,500,59100,1.0,0,1,1
15838,15838,5thisExp_2024-06-24_19h55.19.214.csv,-0.1525423728813559,19,images/backpack.png,3,1,1.0,1,1,0.4601426693988601,1,1,2,0,right,66,0,1,1,0,0.0,1,0,Won_Cached,1,1,1,1,0,1.0,0,400,500,59100,1.0,0,0,1
15839,15839,5thisExp_2024-06-24_19h55.19.214.csv,-0.0338983050847457,20,images/bowtie.png,3,0,0.0,1,1,0.8611162311294995,0,1,2,0,right,66,0,1,0,0,0.0,1,0,Lost_Cached,-10,1,0,1,0,1.0,0,0,-100,59100,0.5,0,0,1
15840,15840,5thisExp_2024-06-24_19h57.42.499.csv,-0.9152542372881356,1,start,1,1,,1,0,1.195829739383469,0,0,2,0,left,38,0,0,0,0,0.0,0,0,Lost_Novel,2,0,0,0,1,0.0,0,400,400,70800,1.0,0,1,0
15841,15841,5thisExp_2024-06-24_19h57.42.499.csv,-0.8813559322033898,2,start,1,1,1.0,1,0,1.235006246906109,0,1,2,0,left,38,0,0,0,0,0.0,0,0,Won_Cached,2,0,0,0,1,0.0,0,400,400,70800,1.0,0,1,0
15842,15842,5thisExp_2024-06-24_19h57.42.499.csv,-0.847457627118644,3,start,1,1,1.0,1,0,1.6744575678080296,0,1,2,0,left,38,0,0,0,0,0.0,0,0,Won_Cached,2,0,0,0,1,0.0,0,400,400,70800,1.0,0,1,0
15843,15843,5thisExp_2024-06-24_19h57.42.499.csv,-0.8305084745762712,4,start,1,1,1.0,0,0,2.1385709285423764,0,1,2,0,left,38,0,0,0,0,0.0,0,0,Won_Cached,2,0,0,0,1,0.0,0,400,400,70800,1.0,0,1,0
15844,15844,5thisExp_2024-06-24_19h57.42.499.csv,-0.7966101694915254,5,start,1,1,1.0,1,0,0.6897915567465829,0,1,2,0,left,38,0,0,0,0,0.0,0,0,Won_Cached,2,0,0,0,1,0.0,0,400,400,70800,1.0,0,1,0
15845,15845,5thisExp_2024-06-24_19h57.42.499.csv,-0.6779661016949152,6,start,1,1,1.0,1,0,1.3044062016472064,0,1,2,0,left,38,0,0,0,0,0.0,0,0,Won_Cached,2,0,0,0,1,0.0,0,400,400,70800,1.0,0,1,0
15846,15846,5thisExp_2024-06-24_19h57.42.499.csv,-0.6610169491525424,7,start,1,1,1.0,0,0,1.4255391124457912,0,1,2,0,left,38,0,0,0,0,0.0,0,0,Won_Cached,2,0,0,0,1,0.0,0,400,400,70800,1.0,0,1,0
15847,15847,5thisExp_2024-06-24_19h57.42.499.csv,-0.6101694915254238,8,start,1,1,1.0,1,0,1.0953737168175914,0,1,2,0,left,38,0,0,0,0,0.0,0,0,Won_Cached,2,0,0,0,1,0.0,0,400,400,70800,1.0,0,1,0
15848,15848,5thisExp_2024-06-24_19h57.42.499.csv,-0.5932203389830508,9,start,1,1,1.0,0,0,0.3393965281384594,0,1,2,0,left,38,0,0,0,0,0.0,0,0,Won_Cached,2,0,0,0,1,0.0,0,400,400,70800,1.0,0,1,0
15849,15849,5thisExp_2024-06-24_19h57.42.499.csv,-0.576271186440678,10,start,1,1,1.0,0,0,1.623892933403685,0,1,2,0,left,38,0,0,0,0,0.0,0,0,Won_Cached,2,0,0,0,1,0.0,0,400,400,70800,1.0,0,1,0
15850,15850,5thisExp_2024-06-24_19h57.42.499.csv,-0.559322033898305,11,start,1,1,1.0,0,0,0.1874749220347493,0,1,2,0,left,38,0,0,0,0,0.0,0,0,Won_Cached,2,0,0,0,1,0.0,0,400,400,70800,1.0,0,1,0
15851,15851,5thisExp_2024-06-24_19h57.42.499.csv,-0.5084745762711864,12,start,1,1,1.0,1,0,0.2802041825958219,0,1,2,0,left,38,0,0,0,0,0.0,0,0,Won_Cached,2,0,0,0,1,0.0,0,400,400,70800,1.0,0,1,0
15852,15852,5thisExp_2024-06-24_19h57.42.499.csv,-0.4406779661016949,13,start,1,1,1.0,1,0,1.187782444927208,0,1,2,0,left,38,0,0,0,0,0.0,0,0,Won_Cached,2,0,0,0,1,0.0,0,400,400,70800,1.0,0,1,0
15853,15853,5thisExp_2024-06-24_19h57.42.499.csv,-0.423728813559322,14,start,1,1,1.0,0,0,0.4269003888282294,0,1,2,0,left,38,0,0,0,0,0.0,0,0,Won_Cached,2,0,0,0,1,0.0,0,400,400,70800,1.0,0,1,0
15854,15854,5thisExp_2024-06-24_19h57.42.499.csv,-0.3898305084745763,15,start,1,1,1.0,1,0,0.6356239943162791,0,1,2,0,left,38,0,0,0,0,0.0,0,0,Won_Cached,2,0,0,0,1,0.0,0,400,400,70800,1.0,0,1,0
15855,15855,5thisExp_2024-06-24_19h57.42.499.csv,-0.3559322033898305,16,start,1,1,1.0,1,0,1.2308386634604969,0,1,2,0,left,38,0,0,0,0,0.0,0,0,Won_Cached,2,0,0,0,1,0.0,0,400,400,70800,1.0,0,1,0
15856,15856,5thisExp_2024-06-24_19h57.42.499.csv,-0.2711864406779661,17,start,1,1,1.0,1,0,0.6256710154350313,0,1,2,0,left,38,0,0,0,0,0.0,0,0,Won_Cached,2,0,0,0,1,0.0,0,400,400,70800,1.0,0,1,0
15857,15857,5thisExp_2024-06-24_19h57.42.499.csv,-0.2372881355932203,18,start,1,1,1.0,1,0,0.4130363736044825,0,1,2,0,left,38,0,0,0,0,0.0,0,0,Won_Cached,2,0,0,0,1,0.0,0,400,400,70800,1.0,0,1,0
15858,15858,5thisExp_2024-06-24_19h57.42.499.csv,-0.2203389830508474,19,start,1,1,1.0,0,0,0.9296412162422928,0,1,2,0,left,38,0,0,0,0,0.0,0,0,Won_Cached,2,0,0,0,1,0.0,0,400,400,70800,1.0,0,1,0
15859,15859,5thisExp_2024-06-24_19h57.42.499.csv,-0.135593220338983,20,start,1,1,1.0,1,0,0.7747271675523681,0,1,2,0,left,38,0,0,0,0,0.0,0,0,Won_Cached,2,0,0,0,1,0.0,0,400,400,70800,1.0,0,1,0
15860,15860,5thisExp_2024-06-24_19h57.42.499.csv,-0.9152542372881356,1,images/baby.png,2,1,,1,1,0.3586529863223601,1,0,2,1,left,38,0,1,0,0,0.0,0,0,Lost_Novel,0,1,1,0,0,0.0,0,400,400,70800,1.0,0,1,0
15861,15861,5thisExp_2024-06-24_19h57.42.499.csv,-0.8813559322033898,2,images/baby.png,2,1,1.0,1,1,-0.1457196543494062,1,1,2,1,left,38,0,1,0,0,0.0,0,0,Won_Cached,0,1,1,0,0,1.0,0,400,400,70800,1.0,0,1,0
15862,15862,5thisExp_2024-06-24_19h57.42.499.csv,-0.847457627118644,3,images/baby.png,2,1,1.0,1,1,1.682967145722216,1,1,2,1,left,38,0,1,0,0,0.0,0,0,Won_Cached,0,1,1,0,0,1.0,0,400,400,70800,1.0,0,1,0
15863,15863,5thisExp_2024-06-24_19h57.42.499.csv,-0.8305084745762712,4,images/baby.png,2,1,1.0,0,1,-1.0078579253996456,1,1,2,1,left,38,0,1,0,0,0.0,0,0,Won_Cached,0,1,1,0,0,1.0,0,400,400,70800,1.0,0,1,0
15864,15864,5thisExp_2024-06-24_19h57.42.499.csv,-0.7966101694915254,5,images/baby.png,2,1,1.0,1,1,-0.4040660871944571,1,1,2,1,left,38,0,1,0,0,0.0,0,0,Won_Cached,0,1,1,0,0,1.0,0,400,400,70800,1.0,0,1,0
